ref_area.label,time,obs_value,classif2.label,sex.label,classif1.label,,
South Africa,2018,151.13,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
South Africa,2018,309.81,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
South Africa,2018,294.7,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
South Africa,2018,181.35,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Spain,2018,2363.09,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Spain,2018,5347.36,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Spain,2018,3395.24,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Spain,2018,2879.17,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Spain,2018,2138.71,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Spain,2018,1678.14,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Spain,2018,1937.95,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Spain,2018,2226.1,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Spain,2018,2281.6,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Spain,2018,1492.73,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Sri Lanka,2018,194.22,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Sri Lanka,2018,420.04,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Sri Lanka,2018,287.49,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Sri Lanka,2018,259.12,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Sri Lanka,2018,216.09,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Sri Lanka,2018,187.69,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Sri Lanka,2018,141.92,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Sri Lanka,2018,168.24,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Sri Lanka,2018,185.62,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Sri Lanka,2018,124.59,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Sweden,2018,3980.43,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Sweden,2018,6741.43,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Sweden,2018,4693.69,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Sweden,2018,4268.04,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Sweden,2018,3336.2,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Sweden,2018,3140.63,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Sweden,2018,2979.57,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Sweden,2018,3589.29,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Sweden,2018,3439.74,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Sweden,2018,2795.51,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Switzerland,2015,5966.1,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Switzerland,2015,9524.98,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Switzerland,2015,7316.92,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Switzerland,2015,6528.94,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Switzerland,2015,5195.45,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Switzerland,2015,4052.45,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Switzerland,2015,5143.49,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Switzerland,2015,5853.54,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Switzerland,2015,5844.88,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Switzerland,2015,2476.5,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Tajikistan,2009,89.55,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Tajikistan,2009,140.46,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Tajikistan,2009,82.53,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Tajikistan,2009,57.63,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Tajikistan,2009,49.22,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Tajikistan,2009,111.68,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Tajikistan,2009,34.19,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Tajikistan,2009,178.38,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Tajikistan,2009,99.47,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Tajikistan,2009,78.77,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Tanzania  United Republic of,2014,184.08,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Tanzania  United Republic of,2014,481.32,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Tanzania  United Republic of,2014,553.5,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Tanzania  United Republic of,2014,351.37,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Tanzania  United Republic of,2014,279.12,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Tanzania  United Republic of,2014,163.98,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Tanzania  United Republic of,2014,55.44,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Tanzania  United Republic of,2014,155.72,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Tanzania  United Republic of,2014,178.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Tanzania  United Republic of,2014,78.9,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Thailand,2019,489.57,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Thailand,2019,1066.19,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Thailand,2019,945.26,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Thailand,2019,730.71,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Thailand,2019,517.83,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Thailand,2019,412.09,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Thailand,2019,201.39,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Thailand,2019,377.96,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Thailand,2019,411.79,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Thailand,2019,266.04,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Timor-Leste,2016,321.87,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Timor-Leste,2016,315.06,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Timor-Leste,2016,293.16,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Timor-Leste,2016,1484.16,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Timor-Leste,2016,250.91,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Timor-Leste,2016,197.07,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Timor-Leste,2016,508.22,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Timor-Leste,2016,203.51,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Timor-Leste,2016,202.17,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Timor-Leste,2016,189.42,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Togo,2017,153.76,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Togo,2017,539.19,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Togo,2017,273.21,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Togo,2017,139.34,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Togo,2017,173.83,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Togo,2017,72.56,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Togo,2017,46.96,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Togo,2017,86.43,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Togo,2017,76.17,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Togo,2017,60.61,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Tonga,2018,688.36,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Tonga,2018,2542.14,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Tonga,2018,591.64,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Tonga,2018,638.99,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Tonga,2018,580.12,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Tonga,2018,417.13,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Tonga,2018,595.64,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Tonga,2018,653.35,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Tonga,2018,565.99,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Tonga,2018,711.92,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Turkey,2018,820.11,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Turkey,2018,2027.68,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Turkey,2018,1226.02,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Turkey,2018,1013.81,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Turkey,2018,749.09,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Turkey,2018,570.58,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Turkey,2018,657.39,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Turkey,2018,645.61,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Turkey,2018,673.05,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Turkey,2018,547.69,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Uganda,2017,56.77,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Uganda,2017,203.53,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Uganda,2017,116.3,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Uganda,2017,113.53,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Uganda,2017,110.77,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Uganda,2017,55.38,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Uganda,2017,27.69,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Uganda,2017,83.07,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Uganda,2017,83.07,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Uganda,2017,27.69,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Ukraine,2016,188.91,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Ukraine,2016,297.17,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Ukraine,2016,216.7,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Ukraine,2016,178.15,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Ukraine,2016,126.92,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Ukraine,2016,106.41,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Ukraine,2016,130.99,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Ukraine,2016,187.35,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Ukraine,2016,172.12,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Ukraine,2016,99.6,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
United Arab Emirates,2009,2028.75,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
United Arab Emirates,2009,6000.99,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
United Arab Emirates,2009,3727.35,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
United Arab Emirates,2009,2783.22,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
United Arab Emirates,2009,1945.44,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
United Arab Emirates,2009,1002.05,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
United Arab Emirates,2009,343.1,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
United Arab Emirates,2009,651.47,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
United Arab Emirates,2009,871,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
United Arab Emirates,2009,489.34,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
United Kingdom,2017,3011.67,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
United Kingdom,2017,5306.47,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
United Kingdom,2017,4072.19,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
United Kingdom,2017,2970.49,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
United Kingdom,2017,1987.19,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
United Kingdom,2017,1710.48,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
United Kingdom,2017,2085,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
United Kingdom,2017,3038.7,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
United Kingdom,2017,2693.77,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
United Kingdom,2017,1567.61,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
United States,2015,8362.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
United States,2015,13272,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
United States,2015,4192.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
United States,2015,4536,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
United States,2015,4192.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
United States,2015,4536,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
United States,2015,3040.8,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
United States,2015,5491.2,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
United States,2015,5306.4,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
United States,2015,4178.4,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Uruguay,2019,989.19,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Uruguay,2019,2847.93,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Uruguay,2019,1497.56,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Uruguay,2019,1312.47,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Uruguay,2019,1045.86,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Uruguay,2019,736.27,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Uruguay,2019,903.6,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Uruguay,2019,1006.49,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Uruguay,2019,1035.53,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Uruguay,2019,575.71,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Vanuatu,2010,447.3,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Vanuatu,2010,850.82,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Vanuatu,2010,563.09,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Vanuatu,2010,590.19,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Vanuatu,2010,536.69,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Vanuatu,2010,400.5,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Vanuatu,2010,352.57,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Vanuatu,2010,370.32,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Vanuatu,2010,685.27,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Vanuatu,2010,274.5,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Viet Nam,2019,288.79,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Viet Nam,2019,500.56,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Viet Nam,2019,403.98,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Viet Nam,2019,403.98,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Viet Nam,2019,290.33,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Viet Nam,2019,248,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Viet Nam,2019,234.36,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Viet Nam,2019,290.33,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Viet Nam,2019,248,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Viet Nam,2019,234.36,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Yemen,2010,163.44,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Yemen,2010,137.94,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Yemen,2010,304.27,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Yemen,2010,316.22,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Yemen,2010,193.96,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Yemen,2010,167.79,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Yemen,2010,155.81,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Yemen,2010,103.87,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Yemen,2010,161.2,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Yemen,2010,173.64,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
Zambia,2017,422.01,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): Total,,
Zambia,2017,1623.39,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 1. Managers,,
Zambia,2017,735.86,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 2. Professionals,,
Zambia,2017,620.74,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,
Zambia,2017,421.91,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,
Zambia,2017,316.57,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,,
Zambia,2017,282.73,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 6. Skilled agricultural  forestry and fishery workers,,
Zambia,2017,383.61,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,
Zambia,2017,270.71,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 8. Plant and machine operators  and assemblers,,
Zambia,2017,215.62,Currency: U.S. dollars,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,,
